RTENAME,StateNm,RouteID,U_S_R_I,id,h01_0,h01_11,h01_12,h01_21,h01_22,h01_23,h01_24,h01_31,h01_41,h01_42,h01_43,h01_52,h01_71,h01_81,h01_82,h01_90,h01_95
HORSE SPGS,60,019,60_019,3060,0,2,0,465,104,0,0,22,0,5757,0,30006,19472,0,0,0,0
CARRIZOZO,60,022,60_022,3061,0,0,0,550,8,0,0,0,0,0,0,41502,13044,0,0,710,6
CARRIZOZO,60,022,60_022,3062,0,0,0,0,0,0,0,0,0,30096,0,22296,3435,0,0,0,0
CARRIZOZO,60,022,60_022,3063,0,0,0,0,0,0,0,0,0,31827,0,23816,153,0,0,0,21
CARRIZOZO,60,022,60_022,3064,0,1,0,0,0,0,0,0,0,46492,0,9295,13,0,0,0,13
CARRIZOZO,60,022,60_022,3065,0,0,0,0,0,0,0,0,0,37659,0,17671,376,0,0,0,114
CAPITAN MTN.,60,072,60_072,3066,0,0,0,1070,3,0,0,0,5,10031,0,25544,18851,0,0,0,326
CAPITAN MTN.,60,072,60_072,3067,0,0,0,887,4,0,0,0,7,5625,0,20759,28535,0,0,0,0
CAPITAN MTN.,60,072,60_072,3068,0,0,0,812,4,0,0,0,0,16836,0,21293,16883,0,0,0,0
CAPITAN MTN.,60,072,60_072,3069,0,0,0,558,11,0,0,0,4,13351,0,27252,14653,0,0,0,0
CAPITAN MTN.,60,072,60_072,3070,0,0,0,969,23,0,0,0,0,238,0,21102,33485,0,0,0,0
RESERVE,60,069,60_069,3071,0,0,0,0,0,0,0,0,0,46204,0,3714,5917,0,0,0,0
RESERVE,60,069,60_069,3072,0,0,0,0,0,0,0,0,0,44420,0,3329,8081,0,0,0,0
RESERVE,60,069,60_069,3073,0,0,0,0,0,0,0,0,0,52090,0,1963,1765,0,0,0,0
RESERVE,60,069,60_069,3074,0,0,0,0,0,0,0,0,0,51391,0,4232,197,0,0,0,0
RESERVE,60,069,60_069,3075,0,1,0,0,0,0,0,0,0,45324,0,10105,351,0,0,34,9
CAPROCK,60,024,60_024,3076,0,0,0,914,11,3,0,5,0,0,0,43974,10922,0,0,0,0
CAPROCK,60,024,60_024,3077,0,0,0,1389,24,3,4,0,0,0,0,49819,4579,0,0,0,0
CAPROCK,60,024,60_024,3078,0,9,0,1021,74,5,1,64,0,0,0,50994,3660,0,0,0,5
CAPROCK,60,024,60_024,3079,0,0,0,1232,33,4,0,5,0,0,0,18900,35402,0,78,0,164
CAPROCK,60,024,60_024,3080,0,0,0,774,42,6,0,0,0,0,0,34600,19849,0,532,0,21
SUNSHINE WLL,60,221,60_221,3081,0,0,0,0,0,0,0,138,0,0,0,23161,32520,0,0,0,0
SUNSHINE WLL,60,221,60_221,3082,0,0,0,0,0,0,0,454,0,0,0,40342,15023,0,0,4,9
SUNSHINE WLL,60,221,60_221,3083,0,0,0,0,0,0,0,171,0,0,0,21543,34109,0,0,0,0
SUNSHINE WLL,60,221,60_221,3084,0,0,0,0,0,0,0,0,0,112,0,46790,8929,0,0,0,0
SUNSHINE WLL,60,221,60_221,3085,0,0,0,0,0,0,0,5,0,0,0,47346,8465,0,0,0,0
ROSWELL,60,023,60_023,3086,0,0,0,3,0,0,0,0,0,0,0,33127,22691,0,0,0,0
ROSWELL,60,023,60_023,3087,0,0,0,560,0,0,0,0,0,0,0,23711,31553,0,0,0,0
ROSWELL,60,023,60_023,3088,0,0,0,780,2,0,0,0,0,0,0,21841,33198,0,0,0,0
ROSWELL,60,023,60_023,3089,0,0,0,139,0,0,0,0,0,0,0,16128,38606,0,962,0,0
ROSWELL,60,023,60_023,3090,0,0,0,0,0,0,0,0,0,0,0,22242,33224,0,372,0,0
EMORY PASS,60,076,60_076,3091,0,0,0,134,200,73,2,0,0,34327,0,20782,293,0,0,0,10
EMORY PASS,60,076,60_076,3092,0,0,0,282,88,38,3,0,51,32789,22,534,22030,0,0,0,0
EMORY PASS,60,076,60_076,3093,0,0,0,417,155,57,0,0,610,18675,50,464,35396,0,0,0,0
EMORY PASS,60,076,60_076,3094,0,0,0,504,212,94,1,0,0,35598,0,5180,14233,0,0,0,0
EMORY PASS,60,076,60_076,3095,0,4,0,262,355,51,1,0,0,21080,0,31808,2261,0,0,0,0
CLOUDCROFT,60,028,60_028,3096,0,0,0,3030,195,59,15,0,35,51664,0,352,472,0,0,0,0
CLOUDCROFT,60,028,60_028,3097,0,0,0,816,8,0,0,0,34,54261,0,324,391,0,0,0,0
CLOUDCROFT,60,028,60_028,3098,0,0,0,587,2,0,0,0,23,54473,9,172,569,0,0,0,0
CLOUDCROFT,60,028,60_028,3099,0,0,0,0,0,0,0,0,15,55109,0,122,574,0,0,0,0
CLOUDCROFT,60,028,60_028,3100,0,0,0,559,6,1,0,0,0,39858,0,13447,1900,43,0,0,0
HOBBS,60,080,60_080,3101,0,27,0,2364,247,49,11,12,0,0,0,38336,593,0,14185,0,0
HOBBS,60,080,60_080,3102,0,61,0,1271,309,42,18,33,0,0,0,45140,1851,0,7109,0,0
HOBBS,60,080,60_080,3103,0,0,0,842,61,6,3,17,0,0,0,18122,35858,0,913,0,0
HOBBS,60,080,60_080,3104,0,0,0,461,14,1,0,0,0,0,0,41273,11777,0,2294,0,0
HOBBS,60,080,60_080,3105,0,0,0,2040,109,32,6,22,0,0,0,30155,23461,0,0,0,0
LAKEWOOD,60,029,60_029,3106,0,4,0,1356,295,39,7,12,0,0,0,25830,28048,0,231,0,0
LAKEWOOD,60,029,60_029,3107,0,4,0,674,57,1,0,10,0,0,0,18379,36686,0,0,0,0
LAKEWOOD,60,029,60_029,3108,0,0,0,52,8,1,0,0,0,0,0,29836,25928,0,0,0,0
LAKEWOOD,60,029,60_029,3109,0,0,0,59,3,0,0,0,0,0,0,30519,25244,0,0,0,0
LAKEWOOD,60,029,60_029,3110,0,0,0,269,11,3,1,0,0,0,0,39004,16531,0,0,0,0
LAKE VALLEY,60,126,60_126,3111,0,0,0,3454,364,17,16,0,0,0,0,11355,40053,0,0,0,561
LAKE VALLEY,60,126,60_126,3112,0,0,0,1869,89,1,0,0,0,0,0,2199,51662,0,0,0,0
LAKE VALLEY,60,126,60_126,3113,0,0,0,591,14,0,0,0,0,0,0,9976,45125,0,0,0,117
LAKE VALLEY,60,126,60_126,3114,0,0,0,764,25,0,0,0,0,670,0,34066,20306,0,0,0,0
LAKE VALLEY,60,126,60_126,3115,0,0,0,557,105,3,0,0,0,162,0,43195,11400,56,0,137,212
RED ROCK,60,075,60_075,3116,0,80,0,48,2,0,0,6,0,1,0,49574,5149,49,555,253,101
RED ROCK,60,075,60_075,3117,0,201,0,916,197,1,0,2,0,1,0,50463,3032,25,188,712,77
RED ROCK,60,075,60_075,3118,0,0,0,777,1,0,0,0,0,0,0,42707,12327,0,0,0,0
RED ROCK,60,075,60_075,3119,0,0,0,528,0,0,0,0,0,0,0,43261,12037,0,0,0,0
RED ROCK,60,075,60_075,3120,0,0,0,905,6,0,0,0,0,0,0,27382,27525,0,0,0,0
JORNADA,60,027,60_027,3121,0,0,0,4828,1129,781,48,92,0,0,0,44157,4742,0,44,18,0
JORNADA,60,027,60_027,3122,0,0,0,0,0,0,0,2632,0,0,0,27362,25820,0,0,0,0
JORNADA,60,027,60_027,3123,0,0,0,0,0,0,0,13,0,0,0,32712,23023,0,0,74,3
JORNADA,60,027,60_027,3124,0,0,0,41,0,0,0,16,0,0,0,27413,28366,0,0,0,0
JORNADA,60,027,60_027,3125,0,654,0,2364,1099,130,57,33,0,22,0,40201,10743,0,291,129,102
SAN SIMON,60,130,60_130,3126,0,24,0,433,125,28,17,8,0,0,0,53924,1271,0,0,0,0
SAN SIMON,60,130,60_130,3127,0,6,0,531,76,11,0,139,0,0,0,53874,1186,0,0,0,0
SAN SIMON,60,130,60_130,3128,0,0,0,259,27,5,0,13,0,0,0,55117,393,0,0,0,0
SAN SIMON,60,130,60_130,3129,0,0,0,618,38,2,0,10,0,0,0,55101,55,0,0,0,0
SAN SIMON,60,130,60_130,3130,0,0,0,324,10,0,0,14,0,0,0,55380,93,0,0,0,0
GAGE,60,025,60_025,3131,0,0,0,0,0,0,0,0,0,0,0,18965,36855,0,0,0,0
GAGE,60,025,60_025,3132,0,0,0,1261,129,13,0,0,0,0,0,35516,18917,0,0,0,0
GAGE,60,025,60_025,3133,0,0,0,0,0,0,0,329,0,0,0,11625,42382,0,1487,0,0
GAGE,60,025,60_025,3134,0,0,0,0,0,0,0,103,0,0,0,9139,45270,0,1309,0,0
GAGE,60,025,60_025,3135,0,0,0,0,0,0,0,8,0,0,0,13164,42660,0,0,0,0
RODEO,60,031,60_031,3136,0,0,0,662,3,0,0,3,0,0,0,39976,14969,0,214,0,10
RODEO,60,031,60_031,3137,0,0,0,709,10,1,0,109,0,0,0,26044,28749,0,201,0,0
RODEO,60,031,60_031,3138,0,0,0,1072,98,32,1,168,0,0,0,28013,22295,0,4141,0,0
RODEO,60,031,60_031,3139,0,0,0,376,26,0,0,11,0,0,0,15951,39461,0,0,0,0
RODEO,60,031,60_031,3140,0,2,0,613,24,0,0,180,0,0,0,18541,36456,0,0,0,0
COLUMBUS,60,082,60_082,3141,0,0,0,526,56,8,0,0,0,0,0,19362,35883,0,0,0,0
COLUMBUS,60,082,60_082,3142,0,8,0,1141,249,11,0,0,0,0,0,11560,34969,2,7877,0,0
COLUMBUS,60,082,60_082,3143,8032,0,0,1100,348,423,19,3,0,0,0,14009,25909,21,5956,0,0
COLUMBUS,60,082,60_082,3144,4432,0,0,1459,26,2,0,0,0,0,0,16671,33173,0,53,0,0
COLUMBUS,60,082,60_082,3145,0,28,0,4489,1364,144,17,483,0,0,0,23413,19361,0,6543,0,0
GABRIELS,61,100,61_100,3146,0,3588,0,1125,136,27,7,36,19942,22691,1439,646,286,387,436,4879,199
GABRIELS,61,100,61_100,3147,0,4563,0,1137,40,3,0,6,24439,15676,1885,1884,275,6,4,5788,113
GABRIELS,61,100,61_100,3148,0,2733,0,1448,21,0,0,143,37235,8034,1629,1310,161,38,0,2957,132
GABRIELS,61,100,61_100,3149,0,659,0,832,5,0,0,3,34966,9586,2744,825,90,0,0,5972,135
GABRIELS,61,100,61_100,3150,0,435,0,864,25,0,0,1,27006,16703,2842,188,116,0,0,7562,85
DEGRASSE,61,097,61_097,3151,0,1677,0,2146,93,19,6,119,39606,5577,1639,1190,194,155,13,3265,119
DEGRASSE,61,097,61_097,3152,0,1507,0,2211,39,5,1,43,39638,5758,1278,2269,258,376,20,2388,46
DEGRASSE,61,097,61_097,3153,0,1101,0,1994,26,1,0,27,40582,1846,1217,2808,345,304,9,5370,198
DEGRASSE,61,097,61_097,3154,0,257,0,2108,40,0,0,19,35562,6697,1996,2886,308,193,3,5589,167
DEGRASSE,61,097,61_097,3155,0,1116,0,1366,18,1,0,9,38069,3135,1944,1524,355,233,3,7901,145
WARRENSBURG,61,093,61_093,3156,0,128,0,1778,155,30,3,25,32288,12244,5887,460,499,246,0,1926,165
WARRENSBURG,61,093,61_093,3157,0,832,0,1773,102,9,0,15,20657,18850,9532,191,281,734,18,2620,198
WARRENSBURG,61,093,61_093,3158,0,1049,0,2392,184,17,0,75,18704,22815,7928,59,222,583,15,1672,106
WARRENSBURG,61,093,61_093,3159,0,905,0,1529,137,15,2,31,21967,17416,10152,164,136,232,0,2696,440
WARRENSBURG,61,093,61_093,3160,0,1941,0,1966,313,79,11,174,9665,28810,7615,96,601,433,13,3743,358
MCKEEVER,61,073,61_073,3161,0,2466,0,3420,251,50,1,7,11357,23081,4145,1082,821,348,208,8530,43
MCKEEVER,61,073,61_073,3162,0,211,0,1534,43,2,0,98,25660,11858,4819,735,657,27,108,9983,106
MCKEEVER,61,073,61_073,3163,0,2072,0,1351,32,1,0,12,35784,4968,2339,1004,439,6,21,7640,165
MCKEEVER,61,073,61_073,3164,0,1736,0,655,18,2,0,2,43599,1200,1753,228,1374,45,2,5108,99
MCKEEVER,61,073,61_073,3165,0,1598,0,765,29,0,0,4,45611,587,1706,148,47,14,75,5128,129
KASOAG,61,075,61_075,3166,0,230,0,2107,325,58,25,37,30634,7722,1405,991,663,3198,2736,5502,192
KASOAG,61,075,61_075,3167,0,221,0,2118,68,3,0,0,28884,10662,2288,300,819,5791,208,4332,131
KASOAG,61,075,61_075,3168,0,14,0,2845,1048,389,122,11,21738,11492,2458,742,673,7499,2411,4359,36
KASOAG,61,075,61_075,3169,0,94,0,2622,824,291,104,12,22151,9705,2441,673,664,7286,4742,4159,65
KASOAG,61,075,61_075,3170,0,346,0,2155,359,60,11,24,22025,7340,2543,600,1171,6054,8338,4617,181
E YOUNGSTOWN,61,065,61_065,3171,0,14383,0,2224,804,22,0,29,4608,0,273,207,28,3726,23173,6178,169
E YOUNGSTOWN,61,065,61_065,3172,0,13712,0,1830,1024,171,65,31,5312,53,496,129,24,3518,26791,2390,279
E YOUNGSTOWN,61,065,61_065,3173,0,10664,0,1561,547,43,14,14,6936,2,621,38,7,4184,25914,5232,44
E YOUNGSTOWN,61,065,61_065,3174,0,482,0,2972,1621,361,97,28,13475,86,1936,24,50,8572,18463,7477,185
E YOUNGSTOWN,61,065,61_065,3175,0,48,0,1726,703,59,7,2,10890,13,1124,55,28,5837,17261,17885,188
N VICTORY,61,069,61_069,3176,0,174,0,2438,258,26,2,2,24224,1040,1977,444,82,4118,10633,10176,224
N VICTORY,61,069,61_069,3177,0,163,0,2581,175,16,5,14,18785,572,1511,314,107,6329,14990,10029,221
N VICTORY,61,069,61_069,3178,0,110,0,2553,161,12,2,5,13014,521,857,415,112,9728,18860,8642,829
N VICTORY,61,069,61_069,3179,0,57,0,2623,338,17,1,2,13404,1134,1247,255,52,10122,14398,11768,402
N VICTORY,61,069,61_069,3180,0,1343,0,2879,680,89,14,242,17915,2559,1557,363,244,11392,5096,10797,655
ARGYLE,61,090,61_090,3181,0,2119,0,2447,696,85,2,19,21949,6475,4095,144,1191,10560,2118,3356,559
ARGYLE,61,090,61_090,3182,0,393,0,1861,843,106,10,77,21682,5489,2161,98,1027,14244,2666,3758,1414
ARGYLE,61,090,61_090,3183,0,247,0,1816,1024,274,16,38,22686,6265,2988,139,1273,12479,3563,2225,784
ARGYLE,61,090,61_090,3184,0,65,0,1152,886,101,1,26,12538,3004,2515,169,1735,25590,4574,2749,721
ARGYLE,61,090,61_090,3185,0,188,0,1054,1009,265,7,65,19452,9810,2593,180,1266,15057,1864,2516,498
SALEM,61,089,61_089,3186,0,2402,0,2329,1951,621,192,79,9079,1242,3234,163,317,10676,17485,5774,295
SALEM,61,089,61_089,3187,0,249,0,2065,1186,257,5,46,18502,4257,3676,142,408,11435,8310,4277,999
SALEM,61,089,61_089,3188,0,1669,0,2248,860,137,3,17,21260,3484,3070,207,833,11975,3702,5198,1149
SALEM,61,089,61_089,3189,0,344,0,1911,1003,189,13,31,18793,4237,4692,324,728,9162,8443,5079,875
SALEM,61,089,61_089,3190,0,208,0,1986,998,383,51,18,25950,2241,3063,287,792,10172,5309,3525,838
ST JOHNSBURG,61,064,61_064,3191,0,357,0,2580,1537,351,81,26,13827,27,1186,22,19,7066,20639,7948,152
ST JOHNSBURG,61,064,61_064,3192,0,44,0,1216,476,16,0,4,10831,7,639,163,12,7245,26451,8627,93
ST JOHNSBURG,61,064,61_064,3193,0,116,0,1286,997,71,0,0,8463,11,787,73,40,12008,26790,5033,148
ST JOHNSBURG,61,064,61_064,3194,0,102,0,2373,1423,241,66,9,4230,52,428,1,59,12287,30890,3517,145
ST JOHNSBURG,61,064,61_064,3195,0,196,0,5377,4350,1625,436,70,2866,10,323,35,44,13193,15292,11126,880
DUANESBURG,61,026,61_026,3196,0,325,0,2131,837,119,3,4,5546,1837,9982,264,1279,28689,2464,1830,523
DUANESBURG,61,026,61_026,3197,0,191,0,1845,735,95,12,26,6095,2125,10275,103,1738,26266,2266,3214,838
DUANESBURG,61,026,61_026,3198,0,812,0,2040,1566,482,45,112,10073,5735,10471,249,1541,17933,3225,1313,243
DUANESBURG,61,026,61_026,3199,0,1065,0,1750,1513,518,103,95,9963,5722,9491,124,1647,18134,4423,924,353
DUANESBURG,61,026,61_026,3200,0,350,0,2206,1681,593,94,51,11626,6945,12621,90,1807,12944,425,3658,728
HAMBURG,61,053,61_053,3201,0,406,0,5862,6929,1899,587,81,15452,295,5352,326,346,11885,1705,4083,626
HAMBURG,61,053,61_053,3202,0,243,0,7119,2278,888,367,18,16902,486,7744,125,280,13148,2304,3717,202
HAMBURG,61,053,61_053,3203,0,306,0,6036,1724,179,16,14,20695,512,9697,222,220,11268,1501,3291,136
HAMBURG,61,053,61_053,3204,0,150,0,10755,6413,1963,797,187,11237,304,7025,120,543,7913,1732,6505,177
HAMBURG,61,053,61_053,3205,0,301,0,7939,5314,1708,1035,23,8310,113,4047,67,150,12316,7522,6819,156
RUSHVILLE,61,048,61_048,3206,0,2,0,2391,370,25,2,7,3508,0,202,6,20,1425,46235,1570,64
RUSHVILLE,61,048,61_048,3207,0,16,0,2094,647,58,12,5,4165,54,493,25,19,596,43764,3762,123
RUSHVILLE,61,048,61_048,3208,0,1,0,2547,853,130,28,29,5028,12,256,103,74,2297,38661,5760,45
RUSHVILLE,61,048,61_048,3209,0,27,0,2401,502,64,14,34,7446,51,432,81,64,2909,36463,5221,125
RUSHVILLE,61,048,61_048,3210,0,4418,0,2847,722,74,43,21,7805,91,811,221,47,7495,29752,1435,37
CASTILE,61,058,61_058,3211,0,398,0,2827,828,276,157,35,12197,756,2945,323,168,5159,24839,4550,363
CASTILE,61,058,61_058,3212,0,115,0,2424,458,67,4,22,16906,415,2499,383,114,4576,24498,3098,252
CASTILE,61,058,61_058,3213,0,747,0,2731,356,25,0,2,9142,168,933,136,152,3718,30883,6293,548
CASTILE,61,058,61_058,3214,0,293,0,2527,237,8,0,4,9686,206,1074,420,135,3872,33002,4048,309
CASTILE,61,058,61_058,3215,0,149,0,2548,462,63,9,0,15197,251,1610,464,21,3313,26252,4189,1299
GAINESVILLE,61,055,61_055,3216,0,250,0,2152,346,66,50,1,9735,1047,3212,181,136,5052,24675,8206,710
GAINESVILLE,61,055,61_055,3217,0,91,0,2931,993,310,102,36,19127,751,3798,579,128,6401,17939,2458,181
GAINESVILLE,61,055,61_055,3218,0,199,0,2497,186,28,34,11,19429,1000,3721,643,112,4761,18511,4369,329
GAINESVILLE,61,055,61_055,3219,0,38,0,2373,195,13,0,2,23697,791,3603,687,83,6577,14610,2897,258
GAINESVILLE,61,055,61_055,3220,0,162,0,1878,410,39,8,3,13784,197,1250,320,35,6969,22296,7568,899
NAPLES,61,110,61_110,3221,0,507,0,2730,586,153,17,5,27194,1512,7760,451,107,5748,3571,3868,1621
NAPLES,61,110,61_110,3222,0,11782,0,2481,285,49,4,72,29017,423,4643,699,107,4999,1024,194,46
NAPLES,61,110,61_110,3223,0,13833,0,3363,409,53,7,12,20538,945,5021,618,89,7799,3023,118,5
NAPLES,61,110,61_110,3224,0,13675,0,2375,632,54,2,22,14034,483,3520,415,73,14679,5075,743,41
NAPLES,61,110,61_110,3225,0,72,0,2663,1301,307,50,37,10796,59,600,222,63,11253,25470,2709,233
ORLEANS,61,047,61_047,3226,0,8359,0,4789,930,152,29,26,13762,531,3655,830,62,9557,11825,1223,95
ORLEANS,61,047,61_047,3227,0,59,0,3111,796,201,55,12,10337,556,2616,132,69,4461,30577,2751,94
ORLEANS,61,047,61_047,3228,0,24,0,2576,373,13,0,5,7452,60,584,74,2,1531,39681,3348,96
ORLEANS,61,047,61_047,3229,0,0,0,2520,838,129,28,29,4666,50,397,85,79,2258,38327,6362,51
ORLEANS,61,047,61_047,3230,0,38,0,2072,541,69,29,287,5668,35,592,15,22,3248,36705,6377,135
EAST JAVA,61,057,61_057,3231,0,347,0,1984,244,34,4,0,15455,1612,5110,211,25,7329,17074,5932,472
EAST JAVA,61,057,61_057,3232,0,198,0,2371,275,17,1,0,19086,4689,9384,265,87,5890,9744,3651,153
EAST JAVA,61,057,61_057,3233,0,191,0,2262,723,168,42,6,23737,4324,10678,289,137,9189,3342,687,50
EAST JAVA,61,057,61_057,3234,0,265,0,2064,85,5,0,7,25368,3000,10201,167,120,12025,842,1626,46
EAST JAVA,61,057,61_057,3235,0,125,0,2267,267,43,3,82,29223,1851,9302,425,159,10479,548,938,108
MILFORD,61,123,61_123,3236,0,879,0,2233,469,95,16,3,18806,4222,10415,242,149,10772,2384,4785,363
MILFORD,61,123,61_123,3237,0,2251,0,2836,663,148,10,3,21987,4469,9785,114,246,7463,2469,3167,209
MILFORD,61,123,61_123,3238,0,429,0,2403,551,86,17,3,15852,5641,7751,328,285,13636,2904,5330,614
MILFORD,61,123,61_123,3239,0,699,0,2758,429,158,70,2,20839,5295,8829,188,309,9354,1065,5313,512
MILFORD,61,123,61_123,3240,0,430,0,3095,617,222,75,14,21616,3854,8094,156,322,11812,563,4409,545
LAURENS,61,029,61_029,3241,0,437,0,4066,3536,2032,830,89,26900,1212,8783,176,541,5004,223,1847,157
LAURENS,61,029,61_029,3242,0,379,0,4996,3759,2085,860,115,22671,3466,7807,55,215,6898,326,2122,63
LAURENS,61,029,61_029,3243,0,1923,0,2598,488,108,10,3,19209,6159,13088,20,298,8748,1078,1992,95
LAURENS,61,029,61_029,3244,0,536,0,2868,565,117,19,12,17171,6256,11808,134,309,11323,1738,2835,146
LAURENS,61,029,61_029,3245,0,425,0,2983,374,24,1,8,20651,4696,7934,115,162,15338,544,2389,178
MEDUSA,61,022,61_022,3246,0,83,0,2901,697,104,14,26,23770,5592,8832,99,672,12434,0,550,71
MEDUSA,61,022,61_022,3247,0,24,0,2487,197,15,0,15,28785,4884,13974,162,265,4578,0,422,27
MEDUSA,61,022,61_022,3248,0,41,0,2581,96,10,0,43,20112,8851,17257,62,248,5608,1,768,136
MEDUSA,61,022,61_022,3249,0,3363,0,2511,323,101,39,758,10297,14132,15325,136,639,6608,299,1041,249
MEDUSA,61,022,61_022,3250,0,781,0,2686,534,168,59,342,9556,12856,16512,208,365,10484,425,632,216
BRANCHPORT,61,049,61_049,3251,0,5035,0,3301,788,412,96,22,21369,1922,10844,326,102,8925,1406,654,616
BRANCHPORT,61,049,61_049,3252,0,8965,0,2682,327,36,1,14,14454,1820,9478,272,77,13414,3234,922,135
BRANCHPORT,61,049,61_049,3253,0,7997,0,3010,278,34,4,26,14661,1254,8587,642,71,13396,5152,627,95
BRANCHPORT,61,049,61_049,3254,0,414,0,2708,224,16,0,16,18580,1140,5911,407,120,14156,9999,1952,175
BRANCHPORT,61,049,61_049,3255,0,199,0,2597,86,3,1,0,31903,2623,9769,352,172,6165,1432,498,30
WHITNEY PT,61,030,61_030,3256,0,52,0,1724,222,4,1,76,14526,4449,15479,444,228,16893,721,767,237
WHITNEY PT,61,030,61_030,3257,0,358,0,2148,86,0,0,85,14935,3682,14364,993,162,16847,75,1535,570
WHITNEY PT,61,030,61_030,3258,0,364,0,2012,175,5,0,165,14917,3543,14943,670,214,16712,310,1409,387
WHITNEY PT,61,030,61_030,3259,0,575,0,3372,1042,294,95,94,14115,3211,12944,337,339,14906,3019,978,516
WHITNEY PT,61,030,61_030,3260,0,625,0,2021,312,13,0,203,17654,2855,13722,105,142,12719,3188,1659,600
COVENTRYVILE,61,031,61_031,3261,0,577,0,2184,157,6,0,37,12083,4290,19733,70,122,14795,372,1139,261
COVENTRYVILE,61,031,61_031,3262,0,248,0,3036,260,34,3,61,20764,2249,10388,173,258,15785,1129,1127,299
COVENTRYVILE,61,031,61_031,3263,0,199,0,2628,834,211,52,43,25643,1620,8510,129,609,11957,1390,1533,467
COVENTRYVILE,61,031,61_031,3264,0,212,0,1976,179,11,0,36,30838,1287,4773,185,670,12375,314,2546,419
COVENTRYVILE,61,031,61_031,3265,0,232,0,2814,175,14,0,1,26019,4281,4735,322,51,13121,617,3338,100
PHILLIPS CR,61,045,61_045,3266,0,129,0,2738,264,17,7,109,25763,7509,10245,244,398,7271,793,306,29
PHILLIPS CR,61,045,61_045,3267,0,52,0,2069,57,5,3,3,31419,7883,7601,131,610,5165,283,396,143
PHILLIPS CR,61,045,61_045,3268,0,320,0,2075,125,2,0,4,31668,6619,6126,185,149,3314,80,4184,979
PHILLIPS CR,61,045,61_045,3269,0,117,0,2417,81,3,0,0,31256,4321,5101,347,271,9272,457,2004,191
PHILLIPS CR,61,045,61_045,3270,0,70,0,2152,193,13,0,0,30319,2595,5797,952,137,8400,3446,1492,257
CATTARAUGUS,61,056,61_056,3271,0,225,0,2135,245,40,0,74,24406,2753,8640,140,202,13668,1551,1541,203
CATTARAUGUS,61,056,61_056,3272,0,277,0,2150,720,261,30,176,30180,2197,9821,265,80,7611,797,1010,247
CATTARAUGUS,61,056,61_056,3273,0,53,0,2599,586,212,21,70,35827,1765,8219,169,127,5042,893,184,54
CATTARAUGUS,61,056,61_056,3274,0,128,0,4801,1342,550,66,143,34284,2113,8008,271,335,3136,596,12,33
CATTARAUGUS,61,056,61_056,3275,0,81,0,3087,1029,433,63,43,35608,934,6030,156,206,5453,2482,112,118
RANDOLPH,61,059,61_059,3276,0,193,0,1598,59,15,1,73,34040,2198,14770,1251,84,993,57,404,82
RANDOLPH,61,059,61_059,3277,0,220,0,3100,1365,330,41,62,15664,2176,12349,210,139,12431,3184,3213,1337
RANDOLPH,61,059,61_059,3278,0,195,0,2661,339,38,5,16,12132,1075,5458,42,46,17142,4673,9575,2425
RANDOLPH,61,059,61_059,3279,0,44,0,2259,361,53,4,59,18219,3648,7472,77,111,20724,2392,355,37
RANDOLPH,61,059,61_059,3280,0,117,0,1769,210,32,3,9,27994,1728,8582,136,170,10553,2070,1972,479
DOWNSVILLE,61,121,61_121,3281,0,644,0,1580,13,1,0,107,34556,2724,13864,38,349,1845,0,81,23
DOWNSVILLE,61,121,61_121,3282,0,7011,0,2495,74,4,0,733,24094,3818,14459,446,188,2203,0,207,94
DOWNSVILLE,61,121,61_121,3283,0,9188,0,2084,47,5,0,666,26123,3294,12319,415,103,1307,0,151,141
DOWNSVILLE,61,121,61_121,3284,0,9072,0,1828,14,2,0,559,28098,2338,12466,179,229,835,13,86,109
DOWNSVILLE,61,121,61_121,3285,0,7431,0,2075,290,99,17,345,22252,3576,15536,561,241,2689,172,406,126
S VANDALIA,61,111,61_111,3286,0,1621,0,1954,980,308,38,309,27650,975,9656,174,218,7138,1811,2569,432
S VANDALIA,61,111,61_111,3287,0,1043,0,5629,4021,2382,618,68,19561,996,11305,105,282,8343,1194,191,83
S VANDALIA,61,111,61_111,3288,0,734,0,5092,3288,2096,588,39,22580,1339,11428,354,526,6325,717,608,114
S VANDALIA,61,111,61_111,3289,0,869,0,2624,683,198,16,130,25783,2088,12743,147,163,8614,417,1219,121
S VANDALIA,61,111,61_111,3290,0,26,0,2346,98,7,1,2,32210,3555,12770,120,40,4110,314,128,98
VESTAL CTR,61,044,61_044,3291,0,1355,0,3750,935,148,33,298,15480,2207,12631,193,138,14110,3378,656,500
VESTAL CTR,61,044,61_044,3292,0,1113,0,2935,776,214,239,186,13591,2594,14588,173,206,14697,3514,619,380
VESTAL CTR,61,044,61_044,3293,0,147,0,2436,226,17,1,80,12117,3148,15160,92,788,19311,1767,425,119
VESTAL CTR,61,044,61_044,3294,0,313,0,3172,1663,238,36,63,15135,3880,15424,82,344,13938,752,588,192
VESTAL CTR,61,044,61_044,3295,0,175,0,3345,1623,287,34,213,19653,3552,17968,76,168,8459,2,201,79
EDEN,63,126,63_126,3296,0,719,0,3254,518,95,13,1,24066,4563,6386,1898,1097,10812,2193,218,8
EDEN,63,126,63_126,3297,0,396,0,3369,1250,196,51,4,21344,6145,6865,1624,1322,12101,1108,37,6
EDEN,63,126,63_126,3298,0,416,0,3944,1500,123,33,16,20096,5787,6909,1576,1802,12974,548,69,22
